dialogue_id,split,turn_id,role,text,act,issue,value
61,train,15,Candidate,I accept a workday of 9 hours. Let's discuss another issue. I want a pension of 20%,Accept,Working Hours,9 hours
61,train,15,Candidate,I accept a workday of 9 hours. Let's discuss another issue. I want a pension of 20%,Offer,Pension Fund,20%
61,train,16,Employer,I agree to 20%.,Accept,Pension Fund,20%
61,train,17,Candidate,I'm happy that you accept the 20%,Other,,
61,train,18,Candidate,I would like a fast promotion track,Offer,Promotion Possibilities,Fast promotion track
61,train,19,Employer,"Agreed, I was hoping for the same.",Accept,,True
61,train,20,Candidate,It's good to reach an agreement on this,Other,,
61,train,21,Candidate,I would like a company car,Offer,Leased Car,With leased car
61,train,22,Employer,I cannot offer a company car.,Reject,Leased Car,With leased car
61,train,23,Candidate,I demand a company car,Offer,Leased Car,With leased car
61,train,24,Employer,"And I cannot offer one, I am sorry. I have agreed to your terms. Will you refuse because I am not allowed to offer a company car?",Reject,Leased Car,With leased car
61,train,25,Candidate,I am expecting no agreement on leased car,Offer,Leased Car,No agreement
61,train,26,Employer,Understood and agreed.,Accept,,True
62,train,0,Candidate,Hello. I would like to discuss the issues of my contract.,Greet,,True
62,train,1,Candidate,I am expecting a position of project manager,Offer,Job Description,Project Manager
62,train,2,Employer,Would you consider programmer?,Offer,Job Description,Programmer
62,train,3,Candidate,I reject programmer position. I would like a position of project manager,Reject,Job Description,Programmer
62,train,3,Candidate,I reject programmer position. I would like a position of project manager,Offer,Job Description,Project Manager
62,train,4,Employer,Would you consider team manager?,Offer,Job Description,Team Manager
62,train,5,Candidate,I disagree about a position of team manager. I demand a position of project manager,Reject,Job Description,Team Manager
62,train,5,Candidate,I disagree about a position of team manager. I demand a position of project manager,Offer,Job Description,Project Manager
62,train,6,Employer,I offer 60000 salary,Offer,Salary,"60,000 USD"
62,train,7,Candidate,"I disagree about a salary of 60,000. I am willing to have a salary of 120,000",Reject,Salary,"60,000 USD"
62,train,7,Candidate,"I disagree about a salary of 60,000. I am willing to have a salary of 120,000",Offer,Salary,"120,000 USD"
62,train,8,Employer,I offer no car,Offer,Leased Car,Without leased car
62,train,9,Candidate,I agree with no company car. I would like to continue and discuss another issue. I want a position of project manager,Accept,Leased Car,Without leased car
62,train,9,Candidate,I agree with no company car. I would like to continue and discuss another issue. I want a position of project manager,Offer,Job Description,Project Manager
62,train,10,Employer,I offer 10 working hours,Offer,Working Hours,10 hours
62,train,11,Candidate,I refuse 10 hours. I want a workday of 8 hours,Reject,Working Hours,10 hours
62,train,11,Candidate,I refuse 10 hours. I want a workday of 8 hours,Offer,Working Hours,8 hours
62,train,12,Employer,I offer 10 working hours and project manager,Offer,Job Description,Project Manager
62,train,12,Employer,I offer 10 working hours and project manager,Offer,Working Hours,10 hours
62,train,13,Candidate,I disagree with the offer,Reject,,True
62,train,14,Employer,I offer 10 working hours and project manager and fast track,Offer,Job Description,Project Manager
62,train,14,Employer,I offer 10 working hours and project manager and fast track,Offer,Promotion Possibilities,Fast promotion track
62,train,14,Employer,I offer 10 working hours and project manager and fast track,Offer,Working Hours,10 hours
62,train,15,Candidate,I reject the previous offer,Reject,,True
62,train,16,Employer,I offer 10 working hours and project manager and 20% pension,Offer,Job Description,Project Manager
62,train,16,Employer,I offer 10 working hours and project manager and 20% pension,Offer,Pension Fund,20%
62,train,16,Employer,I offer 10 working hours and project manager and 20% pension,Offer,Working Hours,10 hours
62,train,17,Candidate,I disagree with the offer,Reject,,True
62,train,18,Employer,offer agreement draft,Other,,
62,train,19,Candidate,What do you have to offer?,Query,,
62,train,20,Employer,offer 90000 salary and project manager and without leased car and 20% pension fund and fast track and 9 hours,Offer,Job Description,Project Manager
62,train,20,Employer,offer 90000 salary and project manager and without leased car and 20% pension fund and fast track and 9 hours,Offer,Leased Car,Without leased car
62,train,20,Employer,offer 90000 salary and project manager and without leased car and 20% pension fund and fast track and 9 hours,Offer,Pension Fund,20%
62,train,20,Employer,offer 90000 salary and project manager and without leased car and 20% pension fund and fast track and 9 hours,Offer,Promotion Possibilities,Fast promotion track
62,train,20,Employer,offer 90000 salary and project manager and without leased car and 20% pension fund and fast track and 9 hours,Offer,Salary,"90,000 USD"
62,train,20,Employer,offer 90000 salary and project manager and without leased car and 20% pension fund and fast track and 9 hours,Offer,Working Hours,9 hours
62,train,21,Candidate,I accept the previous offer,Accept,,True
62,train,22,Employer,sign agreement,Other,,
63,train,0,Candidate,Hello. I would like to discuss the issues of my contract.,Greet,,True
63,train,1,Candidate,I would like a position of project manager,Offer,Job Description,Project Manager
63,train,2,Employer,"Hello, I would like to offer you the position of Programmer.",Greet,,True
63,train,2,Employer,"Hello, I would like to offer you the position of Programmer.",Offer,Job Description,Programmer
63,train,3,Candidate,I want a position of project manager,Offer,Job Description,Project Manager
63,train,4,Candidate,I want a position of project manager,Offer,Job Description,Project Manager
63,train,5,Candidate,I am expecting a position of project manager,Offer,Job Description,Project Manager
63,train,6,Employer,"How about programmer, 60,000, 10 hours, 10% Pension Fun and fast track to promotion.",Offer,Job Description,Programmer
63,train,6,Employer,"How about programmer, 60,000, 10 hours, 10% Pension Fun and fast track to promotion.",Offer,Pension Fund,10%
63,train,6,Employer,"How about programmer, 60,000, 10 hours, 10% Pension Fun and fast track to promotion.",Offer,Promotion Possibilities,Fast promotion track
63,train,6,Employer,"How about programmer, 60,000, 10 hours, 10% Pension Fun and fast track to promotion.",Offer,Salary,"60,000 USD"
63,train,6,Employer,"How about programmer, 60,000, 10 hours, 10% Pension Fun and fast track to promotion.",Offer,Working Hours,10 hours
63,train,7,Candidate,I refuse,Reject,,True
63,train,8,Employer,"Look, if you don't stay on track I will opt out of this negotiation. It's not worth it to me.",Quit,,True
63,train,9,Candidate,What do you have to offer?,Query,,
63,train,10,Candidate,I am expecting a position of project manager,Offer,Job Description,Project Manager
63,train,11,Employer,"I offered you the project manager position for 60,000, with 10 hours, no leased car but a fast track to promotion.",Offer,Job Description,Project Manager
63,train,11,Employer,"I offered you the project manager position for 60,000, with 10 hours, no leased car but a fast track to promotion.",Offer,Leased Car,Without leased car
63,train,11,Employer,"I offered you the project manager position for 60,000, with 10 hours, no leased car but a fast track to promotion.",Offer,Promotion Possibilities,Fast promotion track
63,train,11,Employer,"I offered you the project manager position for 60,000, with 10 hours, no leased car but a fast track to promotion.",Offer,Salary,"60,000 USD"
63,train,11,Employer,"I offered you the project manager position for 60,000, with 10 hours, no leased car but a fast track to promotion.",Offer,Working Hours,10 hours
63,train,12,Candidate,I reject the previous offer,Reject,,True
63,train,13,Employer,"OK, why don't you say what you want then? I'm about ready to walk away here.",Query,,
63,train,14,Candidate,I demand a position of project manager,Offer,Job Description,Project Manager
63,train,15,Employer,I just offered it to you!,Accept,,True
63,train,16,Candidate,It's great that you agree,Other,,
63,train,17,Candidate,"I demand a salary of 120,000",Offer,Salary,"120,000 USD"
63,train,18,Employer,"I'm giving you one more chance, and then I am walking out.",Quit,,True
63,train,19,Candidate,"I demand a salary of 90,000",Offer,Salary,"90,000 USD"
63,train,20,Employer,"I offered it for 60,000, with a fast track to promotion.",Offer,Promotion Possibilities,Fast promotion track
63,train,20,Employer,"I offered it for 60,000, with a fast track to promotion.",Offer,Salary,"60,000 USD"
63,train,21,Candidate,I agree. Now let's talk about how we can agree on other issues. I am willing to have a company car,Accept,,True
63,train,21,Candidate,I agree. Now let's talk about how we can agree on other issues. I am willing to have a company car,Offer,Leased Car,With leased car
63,train,22,Employer,"OK, I am done here. Good luck with finding your position elsewhere.",Quit,,True
63,train,23,Candidate,I want no agreement on leased car,Offer,Leased Car,No agreement
63,train,24,Employer,"Alright, so you accept the 60,000 and fast track?",Offer,Promotion Possibilities,Fast promotion track
63,train,24,Employer,"Alright, so you accept the 60,000 and fast track?",Offer,Salary,"60,000 USD"
63,train,25,Candidate,I accept the previous offer. Now let's talk about how we can agree on other issues. I am willing to have a company car,Accept,,True
63,train,25,Candidate,I accept the previous offer. Now let's talk about how we can agree on other issues. I am willing to have a company car,Offer,Leased Car,With leased car
63,train,26,Employer,"How about no car, but 10% for your Pension Fund?",Offer,Leased Car,Without leased car
63,train,26,Employer,"How about no car, but 10% for your Pension Fund?",Offer,Pension Fund,10%
63,train,27,Candidate,I reject the previous offer. I would like a pension of 20% and I am willing to have a company car,Reject,,True
63,train,27,Candidate,I reject the previous offer. I would like a pension of 20% and I am willing to have a company car,Offer,Pension Fund,20%
63,train,27,Candidate,I reject the previous offer. I would like a pension of 20% and I am willing to have a company car,Offer,Leased Car,With leased car
63,train,28,Candidate,"Sorry, I changed my preferences",Other,,
63,train,29,Candidate,I would like a company car,Offer,Leased Car,With leased car
63,train,30,Employer,"I would be willing to give you the 20% pension fund, but without leased car.",Offer,Leased Car,Without leased car
63,train,30,Employer,"I would be willing to give you the 20% pension fund, but without leased car.",Offer,Pension Fund,20%
63,train,31,Candidate,I agree. I would like to move on. I am willing to have a workday of 8 hours,Accept,,True
63,train,31,Candidate,I agree. I would like to move on. I am willing to have a workday of 8 hours,Offer,Working Hours,8 hours
63,train,32,Candidate,I am willing to have a workday of 8 hours,Offer,Working Hours,8 hours
63,train,33,Employer,How about compromising at 9 hours?,Offer,Working Hours,9 hours
63,train,34,Candidate,I agree with the offer,Accept,,True
64,train,0,Candidate,Hello. I would like to discuss the issues of my contract.,Greet,,True
64,train,1,Candidate,"I am expecting a salary of 120,000",Offer,Salary,"120,000 USD"
64,train,2,Employer,Hello. I would like to discuss the terms of your employment contract.,Greet,,True
64,train,3,Candidate,"I demand a salary of 120,000",Offer,Salary,"120,000 USD"
64,train,4,Candidate,"I demand a salary of 120,000",Offer,Salary,"120,000 USD"
64,train,5,Candidate,"I would like a salary of 120,000",Offer,Salary,"120,000 USD"
64,train,6,Employer,"The most we can offer you is 90,000.",Offer,Salary,"90,000 USD"
64,train,7,Candidate,"I agree with a salary of 90,000. I would like to continue and discuss another issue. I demand a position of project manager",Accept,Salary,"90,000 USD"
64,train,7,Candidate,"I agree with a salary of 90,000. I would like to continue and discuss another issue. I demand a position of project manager",Offer,Job Description,Project Manager
